1603904596.489051,18
1603904596.511952,17
1603904596.526441,18
1603904596.538866,17
1603904596.552645,17
1603904596.568834,17
1603904596.590404,17
1603904596.614250,17
1603904596.628188,18
1603904596.641372,17
1603904596.654323,18
1603904596.668734,19
1603904596.685387,19
1603904596.707152,18
1603904596.720870,18
1603904596.737022,18
1603904596.752671,18
1603904596.765723,19
1603904596.778071,18
1603904596.797351,19
1603904596.816346,18
1603904596.833116,19
1603904596.846096,20
1603904596.859643,19
1603904596.881392,19
1603904596.894359,20
1603904596.907076,19
1603904596.929395,19
1603904596.942041,19
1603904596.954669,19
1603904596.968048,20
1603904596.989203,19
1603904597.011212,19
1603904597.027470,19
1603904597.039929,20
1603904597.052446,19
1603904597.067358,19
1603904597.080418,20
1603904597.092965,19
1603904597.105863,20
1603904597.118334,19
1603904597.130666,19
1603904597.143933,20
1603904597.157319,19
1603904597.171176,19
1603904597.187238,19
1603904597.212279,19
1603904597.224704,19
1603904597.238532,17
1603904597.251727,16
1603904597.265079,16
1603904597.281445,15
1603904597.296824,14
1603904597.309770,13
1603904597.322131,13
1603904597.335580,11
1603904597.360340,10
1603904597.373373,8
1603904597.399833,9
1603904597.412437,10
1603904597.425508,9
1603904597.440559,9
1603904597.464606,9
1603904597.484046,10
1603904597.500799,11
1603904597.514124,10
1603904597.535635,10
1603904597.548547,11
1603904597.561929,10
1603904597.586890,10
1603904597.600091,10
1603904597.623587,11
1603904597.641672,11
1603904597.655285,11
1603904597.668710,12
1603904597.681231,11
1603904597.696353,11
1603904597.712574,12
1603904597.729644,11
1603904597.752293,12
1603904597.765116,13
1603904597.778604,12
1603904597.791242,13
1603904597.806711,12
1603904597.819968,12
1603904597.832448,13
1603904597.844585,12
1603904597.862210,14
1603904597.874351,13
1603904597.892066,13
1603904597.904854,14
1603904597.919058,14
1603904597.945649,14
1603904597.958174,13
1603904597.970214,13
1603904597.982923,14
1603904598.006575,15
1603904598.028514,15
1603904598.041685,15
1603904598.057950,15
1603904598.070603,14
1603904598.083843,14
1603904598.106106,15
1603904598.132189,14
1603904598.146357,16
1603904598.159570,15
1603904598.174167,15
1603904598.191832,15
1603904598.205601,15
1603904598.218752,16
1603904598.246750,15
1603904598.258958,16
1603904598.271389,15
1603904598.294441,16
1603904598.309686,17
1603904598.323088,17
1603904598.339960,17
1603904598.352370,16
1603904598.367772,16
1603904598.381913,16
1603904598.394482,17
1603904598.409218,16
1603904598.422486,17
1603904598.445333,17
1603904598.458252,16
1603904598.471145,17
1603904598.488204,17
1603904598.506487,17
1603904598.534367,17
1603904598.547297,17
1603904598.561522,17
1603904598.578078,17
1603904598.590540,18
1603904598.609122,17
1603904598.621886,18
1603904598.646049,19
1603904598.658957,18
1603904598.670921,19
1603904598.684940,18
1603904598.697121,18
1603904598.711161,19
1603904598.723869,18
1603904598.746150,18
1603904598.758343,19
1603904598.774208,19
1603904598.788939,18
1603904598.811108,19
1603904598.832363,20
1603904598.845779,19
1603904598.858530,19
1603904598.872259,20
1603904598.887866,19
1603904598.917774,19
1603904598.941045,19
1603904598.953394,20
1603904598.966000,19
1603904598.979532,19
1603904598.991647,19
1603904599.013980,19
1603904599.033639,20
1603904599.049189,20
1603904599.062939,19
1603904599.080776,19
1603904599.093061,19
1603904599.109123,19
1603904599.128342,19
1603904599.143987,19
1603904599.159122,19
1603904599.175508,19
1603904599.187857,19
1603904599.202380,19
1603904599.221708,17
1603904599.245625,17
1603904599.258898,16
1603904599.271684,14
1603904599.290466,13
1603904599.312978,12
1603904599.335989,10
1603904599.349331,10
1603904599.364720,8
1603904599.377560,8
1603904599.389976,10
1603904599.405710,10
1603904599.420672,9
1603904599.436702,10
1603904599.450144,9
1603904599.464677,9
1603904599.478113,10
1603904599.493339,10
1603904599.514662,11
1603904599.533570,12
1603904599.546104,11
1603904599.571464,11
1603904599.584927,12
1603904599.597753,10
1603904599.629361,11
1603904599.642446,11
1603904599.656345,12
1603904599.683661,11
1603904599.696573,12
1603904599.715934,12
1603904599.728919,13
1603904599.741376,12
1603904599.754335,13
1603904599.767632,12
1603904599.780144,12
1603904599.792547,13
1603904599.814608,12
1603904599.828117,12
1603904599.844231,12
1603904599.856690,14
1603904599.869541,13
1603904599.882025,14
1603904599.894739,13
1603904599.908002,14
1603904599.922530,14
1603904599.950259,13
1603904599.962607,14
1603904599.975083,13
1603904599.987901,15
1603904600.000334,14
1603904600.024558,14
1603904600.038043,15
1603904600.051200,15
1603904600.064690,14
1603904600.077093,15
1603904600.090125,14
1603904600.102618,14
1603904600.118456,14
1603904600.135062,15
1603904600.147739,16
1603904600.172890,16
1603904600.185670,15
1603904600.199020,16
1603904600.211828,15
1603904600.224593,15
1603904600.237491,16
1603904600.252431,15
1603904600.264957,15
1603904600.277812,16
1603904600.291282,16
1603904600.304075,17
1603904600.326409,16
1603904600.353367,16
1603904600.366659,17
1603904600.379229,16
1603904600.391792,17
1603904600.404669,16
1603904600.434100,16
1603904600.456164,18
1603904600.469068,17
1603904600.482008,18
1603904600.494583,18
1603904600.507407,18
1603904600.519819,19
1603904600.537053,19
1603904600.560828,18
1603904600.573482,18
1603904600.587076,18
1603904600.601445,19
1603904600.614484,18
1603904600.632463,20
1603904600.649642,20
1603904600.662363,18
1603904600.675010,19
1603904600.697465,19
1603904600.709994,18
1603904600.740842,18
1603904600.756600,18
1603904600.773076,18
1603904600.804524,20
1603904600.827624,20
1603904600.840878,19
1603904600.853279,20
1603904600.866237,20
1603904600.880156,19
1603904600.892539,20
1603904600.905064,19
1603904600.919390,19
1603904600.939785,20
1603904600.956676,20
1603904600.973849,20
1603904600.986122,19
1603904600.998819,20
1603904601.011535,20
1603904601.024575,19
1603904601.041716,19
1603904601.060447,19
1603904601.072966,19
1603904601.086729,20
1603904601.099735,19
1603904601.112694,19
1603904601.125091,20
1603904601.140986,20
1603904601.154117,19
1603904601.168674,19
1603904601.181122,19
1603904601.193628,18
1603904601.206390,18
1603904601.219392,17
1603904601.240324,16
1603904601.254108,15
1603904601.267013,14
1603904601.280446,14
1603904601.293093,12
1603904601.306757,12
1603904601.324569,10
1603904601.343481,9
1603904601.356487,8
1603904601.382873,9
1603904601.395264,9
1603904601.407967,10
1603904601.422838,9
1603904601.445771,9
1603904601.468231,9
1603904601.480871,11
1603904601.495437,10
1603904601.508383,11
1603904601.521712,12
1603904601.542517,11
1603904601.564017,12
1603904601.576841,11
1603904601.590451,12
1603904601.603781,12
1603904601.616764,11
1603904601.629253,12
1603904601.645781,11
1603904601.659912,12
1603904601.684049,12
1603904601.700596,12
1603904601.713290,12
1603904601.735045,12
1603904601.747580,12
1603904601.760769,12
1603904601.773535,13
1603904601.786646,13
1603904601.801469,12
1603904601.814134,13
1603904601.826544,12
1603904601.849974,13
1603904601.872416,13
1603904601.884941,14
1603904601.897749,13
1603904601.917294,14
1603904601.930069,13
1603904601.961800,13
1603904601.990747,15
1603904602.004806,14
1603904602.019058,14
1603904602.040792,15
1603904602.053067,14
1603904602.077846,14
1603904602.090634,14
1603904602.103201,15
1603904602.116267,14
1603904602.140408,16
1603904602.153954,16
1603904602.170146,16
1603904602.182577,15
1603904602.195279,15
1603904602.208268,16
1603904602.221476,15
1603904602.234377,16
1603904602.258038,16
1603904602.279783,16
1603904602.294585,16
1603904602.307400,17
1603904602.321471,17
1603904602.334915,16
1603904602.359680,16
1603904602.376997,16
1603904602.390148,16
1603904602.402622,17
1603904602.415481,16
1603904602.427957,17
1603904602.453786,17
1603904602.477153,18
1603904602.489653,17
1603904602.502634,17
1603904602.524034,19
1603904602.541509,19
1603904602.562027,18
1603904602.587015,18
1603904602.599620,18
1603904602.614031,20
1603904602.627092,20
1603904602.645917,19
1603904602.665942,18
1603904602.686353,19
1603904602.699184,18
1603904602.711852,19
1603904602.733263,19
1603904602.746462,18
1603904602.758578,19
1603904602.771064,18
1603904602.793677,19
1603904602.806473,20
1603904602.819282,19
1603904602.832144,20
1603904602.856485,20
1603904602.869999,19
1603904602.882908,19
1603904602.895477,20
1603904602.907876,19
1603904602.920531,20
1603904602.933193,19
1603904602.956629,19
1603904602.976990,20
1603904602.989601,19
1603904603.002803,19
1603904603.015717,20
1603904603.029114,19
1603904603.056810,20
1603904603.074005,19
1603904603.089701,19
1603904603.103557,19
1603904603.123427,20
1603904603.136311,19
1603904603.156917,19
1603904603.170686,20
1603904603.194118,18
1603904603.207639,17
1603904603.220455,17
1603904603.239302,15
1603904603.265349,13
1603904603.277631,12
1603904603.291288,12
1603904603.304164,11
1603904603.317465,11
1603904603.332143,9
1603904603.349905,7
1603904603.367621,9
1603904603.390147,10
1603904603.402577,9
1603904603.415921,9
1603904603.429232,10
1603904603.446485,9
1603904603.465730,10
1603904603.489724,10
1603904603.505755,10
1603904603.519639,12
1603904603.532551,12
1603904603.545922,11
1603904603.565965,12
1603904603.586167,12
1603904603.598614,13
1603904603.611407,11
1603904603.624600,12
1603904603.650461,11
1603904603.665586,11
1603904603.698323,13
1603904603.736460,13
1603904603.748744,12
1603904603.761025,13
1603904603.773529,12
1603904603.786310,13
1603904603.799485,13
1603904603.813712,12
1603904603.825824,14
1603904603.838119,13
1603904603.851251,13
1603904603.873112,14
1603904603.890361,14
1603904603.906159,14
1603904603.918927,13
1603904603.932196,13
1603904603.944932,14
1603904603.970148,15
1603904603.998716,14
1603904604.013715,14
1603904604.026675,15
1603904604.039973,14
1603904604.051936,15
1603904604.068100,15
1603904604.084539,15
1603904604.097274,14
1603904604.110391,15
1603904604.122649,16
1603904604.135695,15
1603904604.148761,15
1603904604.161073,15
1603904604.173536,16
1603904604.201306,15
1603904604.216666,15
1603904604.229357,16
1603904604.242444,15
1603904604.264571,15
1603904604.276935,17
1603904604.295030,17
1603904604.307231,16
1603904604.329074,16
1603904604.342120,17
1603904604.359665,16
1603904604.378600,16
1603904604.402624,16
1603904604.415447,17
1603904604.428072,17
1603904604.440906,17
1603904604.453350,18
1603904604.480276,18
1603904604.492349,17
1603904604.505821,17
1603904604.519295,19
1603904604.532424,18
1603904604.545573,18
1603904604.570606,19
1603904604.583197,19
1603904604.595235,19
1603904604.610578,19
1603904604.625645,20
1603904604.638690,19
1603904604.651294,18
1603904604.664293,19
1603904604.683846,19
1603904604.701493,19
1603904604.731373,20
1603904604.743882,19
1603904604.757411,19
1603904604.770292,20
1603904604.783167,19
1603904604.800593,19
1603904604.813044,19
1603904604.836520,18
1603904604.848962,18
1603904604.861748,18
1603904604.874644,19
1603904604.887022,18
1603904604.899961,19
1603904604.912769,18
1603904604.925062,19
1603904604.937762,18
1603904604.950980,18
1603904604.967766,18
1603904604.981877,18
1603904604.994800,16
1603904605.007735,15
1603904605.024496,14
1603904605.039332,13
1603904605.051570,13
1603904605.065643,12
1603904605.077875,12
1603904605.090828,10
1603904605.103401,10
1603904605.122034,7
1603904605.134861,9
1603904605.147209,9
1603904605.162530,9
1603904605.175699,10
1603904605.187989,9
1603904605.202071,9
1603904605.214794,10
1603904605.227330,9
1603904605.239588,10
1603904605.252000,10
1603904605.264533,11
1603904605.276768,10
1603904605.290139,10
1603904605.303189,11
1603904605.316758,10
1603904605.329502,11
1603904605.341532,10
1603904605.356046,10
1603904605.368600,12
1603904605.381876,11
1603904605.394006,12
1603904605.406288,11
1603904605.420333,11
1603904605.437045,11
1603904605.452679,11
1603904605.465153,12
1603904605.477642,11
1603904605.490163,13
1603904605.505512,13
1603904605.519322,13
1603904605.531749,13
1603904605.543864,13
1603904605.556207,13
1603904605.568684,14
1603904605.581242,13
1603904605.593090,14
1603904605.605103,13
1603904605.617649,14
1603904605.630243,13
1603904605.643371,13
1603904605.662060,13
1603904605.674954,14
1603904605.701055,15
1603904605.713354,15
1603904605.725646,16
1603904605.738154,15
1603904605.751232,16
1603904605.763572,16
1603904605.776255,17
1603904605.788440,18
1603904605.801029,19
1603904605.814356,20
1603904605.826855,17
1603904605.838750,18
1603904605.852143,17
1603904605.865674,17
1603904605.881817,16
1603904605.893948,17
1603904605.906501,17
1603904605.919133,17
1603904605.934811,15
1603904605.947783,16
1603904605.960264,15
1603904605.973034,15
1603904605.985620,16
1603904605.998969,15
1603904606.012160,16
1603904606.025561,16
1603904606.039474,15
1603904606.052908,18
1603904606.068333,18
1603904606.080808,17
1603904606.093104,18
1603904606.105581,17
1603904606.129339,17
1603904606.141676,18
1603904606.154023,17
1603904606.168719,16
1603904606.184187,17
1603904606.196974,16
1603904606.210802,16
1603904606.223535,18
1603904606.236454,17
1603904606.249156,17
1603904606.261977,18
1603904606.274809,17
1603904606.287137,18
1603904606.300049,18
1603904606.312915,19
1603904606.325347,18
1603904606.338290,18
1603904606.351414,19
1603904606.363769,18
1603904606.376059,18
1603904606.389887,19
1603904606.402664,19
1603904606.415080,20
1603904606.428735,19
1603904606.441262,19
1603904606.453688,18
1603904606.474756,19
1603904606.491773,20
1603904606.504328,19
1603904606.516593,20
1603904606.530814,20
1603904606.542692,19
1603904606.554614,20
1603904606.566685,19
1603904606.589892,19
1603904606.605066,20
1603904606.617663,19
1603904606.631270,19
1603904606.646144,20
1603904606.660806,19
1603904606.683878,17
1603904606.698379,18
1603904606.711871,17
1603904606.729761,15
1603904606.742354,14
1603904606.767486,13
1603904606.790720,11
1603904606.810675,11
1603904606.823140,11
1603904606.835937,10
1603904606.849076,11
1603904606.862336,10
1603904606.884822,10
1603904606.906693,10
1603904606.919125,9
1603904606.931745,10
1603904606.944480,9
1603904606.957324,10
1603904606.984464,9
1603904606.997584,10
1603904607.011798,11
1603904607.026459,10
1603904607.040550,10
1603904607.053512,11
1603904607.080434,10
1603904607.092674,11
1603904607.109737,11
1603904607.122430,11
1603904607.135102,11
1603904607.150743,12
1603904607.162999,11
1603904607.185392,11
1603904607.208587,11
1603904607.221572,12
1603904607.234496,11
1603904607.247225,13
1603904607.259599,12
1603904607.286390,12
1603904607.309020,12
1603904607.322221,12
1603904607.348189,12
1603904607.362054,12
1603904607.387079,13
1603904607.404152,13
1603904607.418283,13
1603904607.431158,14
1603904607.443976,13
1603904607.456672,14
1603904607.473685,15
1603904607.501210,15
1603904607.521005,18
1603904607.533772,17
1603904607.546087,18
1603904607.558733,17
1603904607.571583,17
1603904607.585014,18
1603904607.606124,16
1603904607.631033,15
1603904607.643961,14
1603904607.656939,15
1603904607.673736,15
1603904607.694866,16
1603904607.711251,16
1603904607.733644,16
1603904607.748805,15
1603904607.762502,15
1603904607.786974,15
1603904607.799619,16
1603904607.812034,16
1603904607.824373,16
1603904607.836761,16
1603904607.849618,16
1603904607.861798,17
1603904607.874727,16
1603904607.896969,17
1603904607.926485,16
1603904607.940098,16
1603904607.959009,17
1603904607.972515,17
1603904607.985850,17
1603904608.007555,17
1603904608.034100,18
1603904608.047105,17
1603904608.059795,17
1603904608.072803,19
1603904608.085170,18
1603904608.102968,18
1603904608.125036,18
1603904608.138864,20
1603904608.151752,20
1603904608.166082,19
1603904608.179409,20
1603904608.200195,19
1603904608.226735,19
1603904608.239468,18
1603904608.254635,18
1603904608.267741,19
1603904608.281486,19
1603904608.301970,18
1603904608.325377,20
1603904608.338067,20
1603904608.351134,19
1603904608.363861,19
1603904608.378732,20
1603904608.401197,19
1603904608.431881,20
1603904608.445085,20
1603904608.459016,20
1603904608.473249,19
1603904608.486712,20
1603904608.506727,19
1603904608.519880,19
1603904608.536133,19
1603904608.550174,20
1603904608.562500,19
1603904608.575658,19
1603904608.592786,20
1603904608.612926,20
1603904608.625793,19
1603904608.638413,20
1603904608.652940,20
1603904608.666942,19
1603904608.684920,19
1603904608.697820,19
1603904608.712606,19
1603904608.730626,17
1603904608.747552,16
1603904608.762333,15
1603904608.781165,14
1603904608.802188,13
1603904608.825035,12
1603904608.837584,11
1603904608.852513,10
1603904608.869402,8
1603904608.882672,8
1603904608.908689,9
1603904608.933272,9
1603904608.946178,10
1603904608.958731,9
1603904608.971919,9
1603904608.985316,9
1603904609.014303,10
1603904609.037297,11
1603904609.050278,11
1603904609.062814,10
1603904609.075339,11
1603904609.087904,10
1603904609.112637,11
1603904609.125043,12
1603904609.146363,12
1603904609.158505,11
1603904609.171486,12
1603904609.188172,11
1603904609.208796,11
1603904609.233074,12
1603904609.248768,12
1603904609.261810,13
1603904609.274627,12
1603904609.288415,12
1603904609.312001,12
1603904609.327106,12
1603904609.340554,13
1603904609.353252,12
1603904609.366373,14
1603904609.381532,17
1603904609.395816,17
1603904609.409116,16
1603904609.423702,17
1603904609.436384,17
1603904609.449902,18
1603904609.462880,20
1603904609.476525,20
1603904609.489109,17
1603904609.516963,17
1603904609.529977,19
1603904609.542660,18
1603904609.559237,18
1603904609.573000,16
1603904609.585729,16
1603904609.604934,15
1603904609.628940,17
1603904609.644827,18
1603904609.659060,17
1603904609.671611,16
1603904609.701295,17
1603904609.728326,18
1603904609.742189,17
1603904609.754589,16
1603904609.778794,17
1603904609.791709,17
1603904609.804178,17
1603904609.835860,17
1603904609.850641,17
1603904609.863270,16
1603904609.877615,16
1603904609.890596,17
1603904609.912990,17
1603904609.926873,16
1603904609.950456,16
1603904609.963487,19
1603904609.977261,19
1603904609.990943,18
1603904610.010024,19
1603904610.024765,18
1603904610.046221,18
1603904610.059111,19
1603904610.072299,18
1603904610.085353,18
1603904610.099934,18
1603904610.121921,17
1603904610.140514,19
1603904610.153632,19
1603904610.166656,20
1603904610.179832,19
1603904610.194171,19
1603904610.209548,19
1603904610.222940,20
1603904610.247722,20
1603904610.261135,19
1603904610.273573,19
1603904610.286563,20
1603904610.299487,18
1603904610.312939,20
1603904610.330030,19
1603904610.342805,18
1603904610.363099,18
1603904610.377503,17
1603904610.391107,16
1603904610.404696,16
1603904610.426718,14
1603904610.444503,13
1603904610.457249,12
1603904610.469989,12
1603904610.482746,12
1603904610.496508,11
1603904610.510587,10
1603904610.527256,11
1603904610.548659,12
1603904610.560837,12
1603904610.573643,11
1603904610.586465,10
1603904610.599602,11
1603904610.628238,9
1603904610.645265,10
1603904610.668749,10
1603904610.682449,10
1603904610.697242,11
1603904610.712148,11
1603904610.729423,11
1603904610.741699,10
1603904610.763690,11
1603904610.778404,12
1603904610.790632,11
1603904610.807037,11
1603904610.835565,11
1603904610.847936,11
1603904610.860820,11
1603904610.873662,13
1603904610.886539,12
1603904610.902514,12
1603904610.924683,12
1603904610.943326,13
1603904610.955824,13
1603904610.969345,12
1603904610.982743,12
1603904610.998541,12
1603904611.011911,14
1603904611.032890,13
1603904611.054934,13
1603904611.068383,14
1603904611.082518,14
1603904611.101657,14
1603904611.126595,13
1603904611.139566,15
1603904611.162357,14
1603904611.175125,14
1603904611.187620,15
1603904611.201008,15
1603904611.214622,16
1603904611.237087,16
1603904611.250101,15
1603904611.269041,16
1603904611.282042,15
1603904611.294338,17
1603904611.306900,16
1603904611.330178,15
1603904611.343078,16
1603904611.358851,16
1603904611.372752,15
1603904611.385298,16
1603904611.397853,15
1603904611.410260,16
1603904611.428321,15
1603904611.445161,16
1603904611.464720,16
1603904611.477812,16
1603904611.493348,16
1603904611.509603,16
1603904611.522279,17
1603904611.539135,18
1603904611.553930,18
1603904611.566749,17
1603904611.579555,18
1603904611.591831,17
1603904611.604636,18
1603904611.618978,19
1603904611.640151,18
1603904611.661895,17
1603904611.674490,18
1603904611.694725,17
1603904611.714320,18
1603904611.727508,17
1603904611.757525,17
1603904611.772713,19
1603904611.785138,18
1603904611.810156,18
1603904611.822627,19
1603904611.845926,19
1603904611.864964,18
1603904611.883279,18
1603904611.896980,18
1603904611.909497,19
1603904611.926088,18
1603904611.941004,19
1603904611.957912,20
1603904611.970866,19
1603904611.984809,20
1603904611.997742,19
1603904612.013817,19
1603904612.028276,19
1603904612.042117,19
1603904612.065465,19
1603904612.078407,20
1603904612.090860,19
1603904612.103757,20
1603904612.116402,19
1603904612.131920,19
1603904612.145582,20
1603904612.170956,19
1603904612.184849,20
1603904612.197733,19
1603904612.210814,20
1603904612.234932,19
1603904612.247496,19
1603904612.269075,19
1603904612.283336,19
1603904612.295732,19
1603904612.309241,19
1603904612.322198,20
1603904612.340069,19
1603904612.352815,19
1603904612.373383,17
1603904612.386461,17
1603904612.400729,15
1603904612.413620,14
1603904612.439791,13
1603904612.452611,13
1603904612.467187,12
1603904612.487898,11
1603904612.500897,10
1603904612.513509,10
1603904612.526664,11
1603904612.550764,12
1603904612.575309,11
1603904612.588578,12
1603904612.601443,10
1603904612.614396,10
1603904612.628054,9
1603904612.653350,10
1603904612.668341,10
1603904612.692780,10
1603904612.705745,10
1603904612.718562,11
1603904612.732494,10
1603904612.757856,11
1603904612.781838,11
1603904612.795521,11
1603904612.808270,12
1603904612.822596,11
1603904612.838433,11
1603904612.857976,12
1603904612.870677,12
1603904612.884629,12
1603904612.897014,13
1603904612.913450,13
1603904612.925720,12
1603904612.948889,12
1603904612.962290,13
1603904612.977256,13
1603904612.992440,12
1603904613.005057,13
1603904613.017700,14
1603904613.031056,13
1603904613.043321,14
1603904613.062006,13
1603904613.084969,14
1603904613.097509,13
1603904613.112844,13
1603904613.125858,13
1603904613.138837,15
1603904613.157948,14
1603904613.179938,15
1603904613.193000,14
1603904613.206447,14
1603904613.219777,15
1603904613.234231,14
1603904613.261285,16
1603904613.289388,16
1603904613.301824,17
1603904613.314530,16
1603904613.327222,16
1603904613.340144,16
1603904613.361408,15
1603904613.380987,16
1603904613.394300,16
1603904613.406751,17
1603904613.419594,16
1603904613.432834,18
1603904613.447744,18
1603904613.467030,17
1603904613.491260,17
1603904613.504533,18
1603904613.517204,16
1603904613.531831,17
1603904613.546825,17
1603904613.564703,17
1603904613.587023,18
1603904613.600561,19
1603904613.613429,18
1603904613.625721,19
1603904613.641149,18
1603904613.659587,19
1603904613.675505,18
1603904613.688287,17
1603904613.704770,17
1603904613.733591,18
1603904613.746495,18
1603904613.773854,19
1603904613.786341,19
1603904613.799150,18
1603904613.812021,19
1603904613.824564,18
1603904613.837278,19
1603904613.850877,18
1603904613.868809,19
1603904613.893659,18
1603904613.906485,18
1603904613.921420,18
1603904613.938004,18
1603904613.950982,20
1603904613.965104,20
1603904613.981036,20
1603904613.993523,19
1603904614.006010,20
1603904614.019211,19
1603904614.031892,20
1603904614.045905,20
1603904614.067693,19
1603904614.090148,19
1603904614.102932,20
1603904614.115711,19
1603904614.131466,19
1603904614.151769,19
1603904614.166260,19
1603904614.189234,19
1603904614.201818,20
1603904614.214709,20
1603904614.227337,19
1603904614.240315,20
1603904614.253087,19
1603904614.267313,19
1603904614.289189,20
1603904614.314682,20
1603904614.327387,19
1603904614.340022,18
